636.81,72.19,10.29,4.11,1
558.75,65.69,4.33,4.11,1
583.63,84,2.21,4.11,1
616.69,71.88,0.13,4.11,1
643.81,66.81,0.32,3.88,1
536.63,74.81,3.2,4.11,1
548.19,64.88,3.83,4.11,1
560.81,63.94,1.27,4.11,1
590.5,78.69,0.49,3.35,1
550.38,69.94,7.31,4.06,1
622.06,72.69,13.38,3.86,1
604.06,71.44,4.58,4.11,1
640.75,109.63,1.27,3.5,1
542.38,85.63,3.01,4.11,1
553.06,104.69,4.62,4.11,1
595.31,105.5,13.77,4.11,1
537.75,101,1.78,4.11,1
519.31,103.19,14.82,4.11,1
580.75,102.38,12.68,4.11,1
598.56,100.25,13.57,3.31,1
598.31,100.88,26.66,4.11,1
587.25,121.31,6.84,4.11,1
599.63,98.19,6.29,4.11,1
480.19,114.19,9.26,3.52,1
577.56,94.56,9.17,4.11,1
587.75,88.19,6.23,3.63,1
524.38,83.38,0.09,3.98,1
573.5,90.81,7.53,4.11,1
573.19,96.75,1.35,3.47,1
541,83.19,13.42,3.78,1
518.81,96.44,7.07,4.11,1
575.63,92.69,14.26,3.92,1
569.75,105.25,13.91,4.01,1
584.5,85.69,0.94,3.83,1
465.81,90.81,1.32,4.11,1
451.5,125.19,22.25,4.07,1
603.94,91.63,6.97,3.93,1
562.13,97.06,5.55,4.11,1
624.19,93.38,13.69,4.11,1
387.69,99.31,12.68,0.25,1
527.69,84.63,2.63,0.22,1
534.5,96.56,1.52,0.31,1
598.5,87.31,4.96,0.46,1
532.19,112.19,14.96,0.32,1
383.75,92.94,4.64,0.28,1
539.06,141.06,3.26,0.31,1
454.38,85.75,1.73,0.27,1
415.81,107,9.91,0.63,1
378.81,91.38,0.02,0.25,1
524.5,89.38,4.02,0.39,1
587.31,80.81,1.98,0.34,1
549.38,93.69,5.45,0.35,1
605.38,92.06,10.73,0.3,1
624.94,104.94,5.7,0.23,1
547.06,82.13,7.07,0.26,1
514.63,94.88,17.08,1.3,1
530.88,96.75,21.9,0.24,1
638.25,85.56,1.35,0.78,1
543.94,108.06,15.62,0.26,1
504.44,88.63,13.64,0.76,1
453.69,83.56,4.56,0.54,1
544.06,95.75,7.85,0.29,1
463.06,89.31,2.13,0.29,1
440.88,101.31,12.75,0.32,1
548.88,88.94,1.52,0.26,1
534.94,91.88,8.86,0.5,1
597.81,85.44,1.1,0.22,1
412.31,104.13,0.01,0.4,1
526.31,93.69,7.75,0.28,1
479.19,92.5,3.12,0.29,1
408.63,47.38,24.48,0.21,1
409.94,25.19,1.02,0.61,1
488.75,25.31,27.93,0.21,1
488.94,26.88,3.55,1.73,1
682.81,24.31,2.14,0.22,1
599.38,25.88,3.6,0.42,1
544.56,23,9.99,0.28,1
482.5,22.88,8.93,0.26,1
494.94,27.75,20.53,0.56,1
418.5,30,3.37,1.9,1
540.88,28.44,1.28,0.85,1
474.38,24.5,3.68,0.35,1
456.63,24.63,0.88,0.34,1
549,22,9.6,0.67,1
445.38,27.75,24.82,0.41,1
576.13,25.31,3.19,0.37,1
416.63,21,3.06,0.38,1
429,21.81,0.01,0.38,1
479.69,21.88,0.57,0.29,1
538.31,22.31,3.98,0.21,1
317.69,19.19,2.49,0.97,1
308.75,87.75,9.23,1.44,1
354.94,87.75,2.03,1.69,1
367.19,93.69,7.36,1.26,1
431.31,20.06,1.43,1.03,1
500.13,24,3.51,1.38,1
397.56,26.44,0.55,1.23,1
509.25,23.75,2.72,1.38,1
587.63,129.06,55.72,1.28,1
307.38,143.81,55.99,1.3,1
464.5,114.19,67.07,1.32,1
396.56,109.88,59.6,1.03,1
443.69,112.13,56.42,1.26,1
415.56,141.75,57.93,1.09,1
332.06,110.88,57.05,0.97,1
460.81,95.06,54.61,1.28,1
432.75,144.5,56.18,1.06,1
468.31,134.69,53.17,1.29,1
605.56,105.56,55.56,1.26,1
483.75,114.56,59.13,1.4,1
516.38,94.69,56.22,1.16,1
318.63,105.56,60.41,1.21,1
397.38,130.56,51.71,1.2,1
459.31,97.06,55.99,1,1
390.31,105.31,55.92,1.24,1
412.19,132.5,53.95,1.25,1
395.94,96.63,54.15,1.8,1
471.75,93.69,58.83,1.13,1
438.25,96.13,56.51,1.23,1
411.38,104.13,52.37,1.05,1
443.69,134.25,60.53,1.49,1
402.31,110.38,54.14,1.17,1
444.75,177.19,57.95,1.42,1
489.06,152.19,59.18,1.37,1
479.56,100.25,56.63,1.36,1
474.19,115.44,55.84,1.29,1
441.94,102,52.49,1.02,1
497.94,96.06,54.89,1.26,1
519.63,119.56,58.68,1.12,1
369.88,125.94,54.86,1.05,1
430.13,43.63,1.99,1.42,1
470.25,42.88,1.15,1.23,1
374.13,40.56,3.25,1.33,1
431.56,62.13,19.04,1.33,1
462.94,48.63,13.22,1.03,1
410.5,92.69,0.35,1.21,1
478.94,103.69,2.09,1.19,1
403.69,61,5.52,1.27,1
374.94,45.44,1.99,1.3,1
441.75,123.88,6.75,1.51,1
401.56,56.81,5.48,1.4,1
482.31,38.44,2.05,1.51,1
411.06,40.69,6.53,0.95,1
495.44,130.06,5.95,1.39,1
500.19,56.06,5.96,1.5,1
405.94,112.31,24.04,1.07,1
491.38,40.56,1.84,1.38,1
414.88,87.75,0.89,1.21,1
458.19,49.81,1.91,1.58,1
486.88,74.06,0.21,1.44,1
417.25,110.94,5.13,1.46,1
503.88,139.38,14.93,1.01,1
518.38,100.25,4.95,1.53,1
500.56,50.88,5.92,1.23,1
471,47.19,4.99,1.28,1
480.69,43.31,13.93,1.11,1
458.81,72.25,1.34,1.35,1
525.88,137.13,6.19,1.22,1
418.19,89.19,6.96,0.99,1
446.88,53.44,0.04,1.56,1
529,43.38,1.52,1.19,1
538.44,73.81,0.94,1.32,1
463.19,64.63,7.29,1.17,1
559.13,73.94,8.86,1.04,1
534.13,101,4.16,1.1,1
421.88,47.06,14.44,1,1
560.13,90.56,12.58,1.09,1
555.06,42.19,8.6,1.22,1
541.69,84.38,8.43,1.1,1
547.06,100.63,3.83,4.09,1
532.88,63.88,4.15,3.91,1
556.25,48.56,11.55,4.04,1
539.06,115.88,9.78,4.09,1
546.94,47.44,4.37,3.3,1
535.75,49.88,1.8,4.09,1
450.69,111.38,2.39,3.63,1
513.69,43.06,0.74,3.76,1
407.94,44.13,5.06,3.17,1
503.25,108.19,5.52,3.87,1
503.13,58.13,10.44,3.18,1
512,38.75,0.32,4.09,1
503.5,44.69,6.25,4.09,1
490.44,111.5,2.3,3.09,1
544.63,102.31,25.41,4.09,1
487.31,76.13,6.75,4.09,1
550.56,42.06,1.13,4.09,1
523.06,38.38,0.58,4.09,1
539.88,50.38,14.99,4.09,1
545.94,58.69,3.86,4.09,1
539.81,133.19,3.82,4.09,1
470.63,48.13,7.88,4.09,1
532.81,42,3.99,4.09,1
518.44,38.88,1.67,4.03,1
547.31,38.06,7.57,3.79,1
486.5,124.63,9.26,4.09,1
524.75,66.19,10.83,3.3,1
524.19,45.75,6.84,4.04,1
319,115.44,6.57,4.09,1
549.19,115.44,0.47,4.09,1
530.25,67.44,11.8,3.85,1
316,62,2.75,4.01,1
535.75,52.69,4.09,4.09,1
553.44,87.25,0.25,4.09,1
523.25,48.44,6.02,4.09,1
543.06,51.44,6.75,3.77,1
533.25,75.13,5.98,4.08,1
523.31,131.13,2.7,2.98,1
547.69,40.88,7.41,2.98,1
568.63,107.38,9.25,2.98,1
493.69,41.63,0.52,2.98,1
442.5,131.88,4.02,2.98,1
515.75,82.13,5.32,2.98,1
470.5,76.38,6.52,2.05,1
533.88,67.5,4.11,2.67,1
210.31,125.94,3.73,1.87,1
303,62.31,6.51,3.69,1
337.75,101.88,3.77,3.69,1
340.69,59.44,0.82,3.69,1
233,120.94,7.01,3.69,1
248.25,58.19,0.4,3.69,1
239.94,117.13,4.47,3.69,1
382.56,37.75,3.15,3.69,1
222.69,137.31,1.93,2.8,1
213.88,91.44,9.61,3.49,1
362.44,102.81,2.21,3.49,1
383.38,43.5,4.1,3.49,1
218.06,58.94,7.79,3.04,1
376.69,42,1.72,1.84,1
255.13,36.31,2.5,3.93,1
387.63,55.56,5.27,3.93,1
261.94,70.88,9.36,4.05,1
391.25,64.88,9.73,1.62,1
293.13,59.5,13.98,4.09,1
330,61.19,10.61,2.96,1
422.88,48,5.85,2.96,1
297.44,54.38,11.69,2.41,1
393.13,38.13,8.35,2.93,1
237.31,71.88,8.87,2.93,1
241.06,37.25,3.32,2.93,1
434.13,155.56,0.33,2.93,1
178.5,80.56,0.05,2.52,1
318.31,50,1.16,4.09,1
484.69,64.63,2.71,2.42,1
210,78,2.65,4.09,1
332.63,40.13,0.45,3.48,1
294.56,55.56,7.08,4.09,1
394.13,52.63,1.28,1.93,1
231.88,50.38,0.6,4.09,1
406.75,39.25,6.5,4.09,1
297.75,43.81,0.55,1.64,1
316.25,46.56,0.31,2.19,1
212.19,36.81,5.06,3.48,1
249.94,61.44,3.72,3.48,1
198.5,37.63,16.67,3.48,1
267.06,53.13,2.31,2.12,1
299.75,61.13,11.92,1.79,1
295.13,45.38,8.96,2.01,1
223.56,48.25,6.13,4.09,1
363.75,51.31,6.37,4.09,1
196,71.06,6.9,4.09,1
324,52.88,0.23,2.52,1
253.69,52.63,11.22,4.01,1
386.13,60.5,6.45,1.59,1
263.31,56.13,8.67,2.13,1
195.06,38.38,3.97,3.31,1
291.94,85.75,3.42,2.66,1
274.5,57,3.02,2.74,1
324.88,72.31,2.2,2.74,1
237,53.13,5.94,3.22,1
512.44,60.88,8.57,3.22,1
245.88,55.31,8.97,3.22,1
354.44,37.44,3.64,3.22,1
206.06,62.06,7.79,2.13,1
506.88,56.25,5.85,2.75,1
259.94,49.5,3.11,2.75,1
285.5,32.88,1.86,3.62,1
242.63,40,3.07,2.33,1
241.69,91.38,0.66,2.33,1
341.44,39.63,3.07,2.33,1
253.94,38.5,5.12,2.4,1
509.31,63.19,2.16,2.4,1
229.5,45.5,19.22,2.4,1
350.44,44,6.9,2.4,1
243.88,49.44,8.55,2.4,1
411.38,64.63,9.32,2.4,1
349.44,72.63,16.88,2.4,1
411.88,42.31,11.56,2.4,1
388.63,77.56,10.37,2.4,1
271.13,54.94,2.09,2.4,1
353.25,81,2.97,2.4,1
334,44.06,0.18,2.4,1
243,51.69,1.12,2.4,1
419.88,81.06,3.04,2.1,1
424.69,31.94,1.87,3.02,1
256.56,42.31,0.54,3.02,1
219.63,71.63,4.93,3.02,1
426.25,74.31,4.19,3.02,1
189.94,79.25,0.72,3.02,1
269.56,63.56,0.41,3.02,1
383.56,38.31,3.98,3.02,1
387,114.31,12.42,2.67,1
255,69.13,13.29,2.67,1
348.25,46.25,9.6,2.67,1
377.5,34,3.58,2.67,1
289.63,26.25,3.51,2.67,1
582.44,36.56,1.2,2.67,1
203.75,33.25,3.97,2.67,1
254.31,25.94,0.15,2.67,1
266.94,23.75,4.16,2.67,1
245.88,21.44,4.05,3.68,1
240.31,44.31,4.98,3.68,1
271.06,23.81,3.93,3.68,1
210.88,26.75,3.35,3.68,1
215.63,44.63,1.51,3.68,1
408.81,32.38,1.76,3.68,1
217.75,39.44,0.52,3.68,1
307.31,26.19,4.63,3.68,1
245.44,35.63,8.28,3.75,1
236.94,23.31,2.45,3.75,1
384.25,24.69,1.12,3.75,1
350.38,21.25,0.19,3.75,1
280.25,23.31,1,3.75,1
200.38,21.44,3.56,3.75,1
253.13,27,4.06,3.75,1
265.5,49.56,3,3.75,1
240.25,78.94,1.38,1.99,1
623.88,22.31,3.1,1.99,1
604.56,26.38,5.35,2.25,1
529.56,21.38,4.27,2.25,1
556.69,31.94,0.18,2.25,1
565.88,33.25,12.16,2.25,1
665.06,23.31,2.4,2.25,1
578.06,41.75,1.97,2.25,1
569.75,23.5,2.13,2.25,1
638.5,25,6.04,3.68,1
583.44,28.44,4.12,3.68,1
706.19,51.88,3.61,3.68,1
568.56,61.31,7.83,3.68,1
586.69,31.38,1.47,3.68,1
630.31,60.44,0.65,3.68,1
556.88,32,1.8,3.68,1
543.94,33.5,1.23,3.68,1
605.69,27.63,0.6,3.68,1
623.38,40.88,2.76,3.68,1
552.81,44.06,0.8,3.3,1
604.56,56.38,1.41,3.3,1
552.81,24.94,2.65,3.3,1
543.94,28.56,3.73,3.3,1
623.38,20.38,2.13,3.3,1
704.25,24.44,1.99,3.3,1
729.19,27.13,0.62,3.3,1
661.81,31,0.37,3.3,1
765.5,19.81,2.36,3.3,1
724.75,27.19,3.01,3.3,1
844.25,50,0.71,3.3,1
551.31,31.38,4.24,1.75,1
723.69,30.81,1.42,1.75,1
665.13,21.19,0.85,4.04,1
683.5,29.94,3.09,4.04,1
699.94,36.31,1.11,4.04,1
709.25,36,1.7,4.04,1
776.31,46.19,0.43,4.04,1
758.44,27,0.27,4.04,1
577.63,55.75,2.44,4.04,1
683.88,40.19,5.48,4.04,1
735.5,53.19,1.55,4.04,1
595.75,28.13,5.67,4.04,1
824.94,32.63,0.13,4.09,1
530.06,35.25,10.19,4.09,1
611,21.06,9,2.5,1
683.63,24.44,6.85,1.92,1
753.88,20.31,1.19,3.13,1
673.88,22,0.75,3.14,1
667.5,25.69,7.62,3.49,1
639,22.38,5.18,2.12,1
586.88,27.81,9.94,4.12,1
826.38,27.81,8.91,1.89,1
586.56,21.5,7.02,2.45,1
735,27.75,7.91,2.39,1
793.38,27.31,8.44,3.51,1
733.25,35.13,3.17,3.51,1
696.63,25,2.41,3.74,1
617.13,21.44,7.15,3.74,1
528.88,20.88,2.37,2.82,1
476.63,25.38,5.21,2.82,1
575.56,22.38,5.52,2.82,1
535.56,22.38,6.55,4.03,1
659.88,31.88,3.75,4.03,1
640.38,25.56,10.75,4.03,1
616.5,73.81,0.08,2.22,1
518,21.06,9,2.39,1
835.94,35.25,10.19,1.68,1
312.63,24.44,6.85,2.14,1
427.63,31.88,3.75,4.11,1
435.88,25.38,5.21,4.11,1
515.44,23.19,10.74,2.46,1
391.31,27.81,9.94,1.74,1
353.5,27.75,7.91,1.57,1
348.56,22.38,5.18,2.26,1
320.75,21.44,7.15,3.76,1
438.06,27.81,8.91,1.65,1
402.25,22,0.75,2.5,1
433.88,24.06,0.26,2.07,1
408.25,73.81,0.08,1.56,1
247.5,25.69,7.62,1.7,1
301.44,25.56,10.75,1.63,1
445.63,22.38,5.52,2.26,1
801.56,20.31,1.19,1.98,1
725,21.38,7.99,4.11,1
533,25,2.41,1.73,1
435.13,35.13,3.17,1.8,1
286.06,22.38,6.55,1.6,1
261.13,27.31,8.44,2.96,1
317.5,21.25,6.31,2.04,1
419.94,58.13,5.19,2.37,1
412.06,54.25,9.42,1.55,1
421.44,63.38,8.95,1.83,1
429.56,59.13,0.25,1.83,1
430.31,112.69,0.75,1.93,1
406.69,159.94,2.76,2.54,1
440.38,119.75,0.3,1.88,1
428,66.81,6.9,2.47,1
409.5,53.94,16.36,2.27,1
446.38,52.25,6.02,2.82,1
463.06,53.38,8.29,2.18,1
418.13,63.69,12.94,2.21,1
427.69,99.44,4.26,2.47,1
417,101.81,16.26,2.25,1
396.31,50.94,0.7,2.04,1
419.94,66.94,3.6,1.98,1
421.81,99.69,3.22,2.07,1
444.56,90.56,8.42,1.92,1
413.56,60.88,2.58,2.06,1
291,57.31,11.37,2.22,1
466.44,120.63,7.83,2.02,1
416.44,91.75,18.64,2.3,1
446.25,75.44,14.3,2.28,1
334.25,148.06,6.5,2.42,1
423.63,117,4.5,1.83,1
426.56,57.31,13.97,2.31,1
431.69,117.5,5.57,2.14,1
678.69,115.38,2.85,2.27,1
426.13,70.56,4.63,1.89,1
911.94,55.06,17.18,3.51,1
675.06,76,2.29,2.4,1
650.19,51.25,5.26,1.81,1
437.5,90.44,13.97,2.19,1
822.75,141.06,13.09,1.64,1
457.94,55.88,3.08,2.77,1
779.25,75.13,0.36,3.33,1
772.38,73.81,1.23,2.56,1
700.38,154.88,30.6,2.18,1
663.13,111.63,32.07,2.76,1
741.19,98.44,33.23,3.42,1
674.94,50.13,7.59,3.25,1
787.06,117.19,0.19,2.59,1
715.38,56.56,13.42,2.6,1
762.5,86.88,12.84,4,1
646,111,1.7,3.34,1
681.81,61.75,19.82,2.72,1
718.5,124,4.62,2.4,1
700.75,71.5,5.14,1.91,1
737,80,0.96,2.12,1
643.31,51.56,6.12,2.22,1
712.94,123.13,5.8,2.14,1
686.19,145.25,49.27,2.27,1
627.13,60.75,28.41,3.07,1
637.06,66.56,7.25,3.42,1
665.31,72.19,15.97,3.06,1
902.94,89.56,6.79,2.6,1
779.25,54.13,10.18,2.19,1
643.31,50.56,7.28,1.76,1
700.38,67.63,3.03,2.18,1
718.5,61.38,5.85,2.46,1
681.81,66.94,7.45,2.07,1
712.94,118.69,6.37,1.94,1
700.75,260,16.08,2.35,1
663.13,117.19,10.19,1.64,1
787.06,56.94,1.86,2.11,1
686.19,107.44,0.25,3.33,1
646,124.88,0.51,1.94,1
650.19,60.31,5.2,2,1
604.25,89.94,6,4.1,1
458.25,63.88,13.94,4.11,1
418.94,86,18.02,4.07,1
403.44,77.75,20.14,4.11,1
430.25,54.13,1.89,2.01,1
428.63,112.63,29.41,3.08,1
318.94,143.25,32.52,3.75,1
472.06,95.81,1.24,3.83,1
472.06,140.31,3.68,2.23,1
391.31,84.25,2.79,3.45,1
378.75,77.44,6.8,4.11,1
462.56,67.69,6.08,2.63,1
393.75,102.81,8.19,3.83,1
464,118.5,29.39,3.83,1
416.94,64.38,8.43,3.83,1
363.13,119.31,18.12,3.83,1
413.81,163.94,18.49,4.11,1
455.5,105.13,10.52,3.08,1
403.88,87.63,9.44,4.11,1
484.5,102.56,3.87,2.95,1
454.06,71.69,6.02,2.73,1
428.25,89.44,5.19,4.11,1
452.5,67.81,10.87,3.75,1
424.19,99.38,8.99,3.75,1
464.88,82.69,17.43,3.75,1
611.69,91,6.52,3.75,1
393.19,66.5,7.84,3.75,1
345.88,127.31,0.54,2.81,1
422.94,101.13,10.71,2.83,1
374.94,157.25,41.99,1.89,1
414.25,81.88,1.29,4.11,1
414.94,147.25,7.5,4.11,1
442.69,107,5.08,1.94,1
509.06,88.38,19.53,1.9,1
461.38,107.88,4.53,1.86,1
347.63,102.19,13.92,3.45,1
416,82.38,10.37,4.11,1
453.19,95.31,1.99,4.11,1
478,64.5,7.43,2.63,1
361.13,137.5,0.03,3.79,1
424.06,143.81,22.82,3.79,1
446.94,102.25,1.5,3.5,1
365.5,68.56,2.32,1.97,1
413.5,171.56,2.3,3.84,1
393.94,147.5,17.68,2.51,1
345.69,75.75,9.5,1.99,1
417.94,71.06,1.03,3.37,1
513.69,114.63,2.99,2.94,1
413.25,71.25,16.9,3.57,1
397.81,68.31,3.45,4.06,1
407.06,140.13,7.19,3.06,1
398.81,69.19,11.36,4.07,1
445.5,77.63,11.8,3.31,1
453.31,118.69,4.07,4.11,1
427.63,73.56,9.01,4.11,1
401.06,68.69,16.05,4.11,1
437.31,95.44,5.13,4.11,1
466.94,130.56,26.54,1.88,1
524.5,65.25,3.94,4.11,1
625.31,107.31,1.39,4.11,1
427.75,87.44,15.75,4.11,1
415.44,99.31,52.69,4.11,1
503.81,91.13,3.19,4.11,1
423.69,67.38,8.74,4.11,1
445.25,82.25,38.21,4.11,1
518.31,69.69,7.15,4.11,1
830.75,86.25,0.11,3.3,1
492.06,87,40.59,4.11,1
766.25,74.5,4.75,4.11,1
430,79.94,6.36,4.1,1
535.63,94.25,26.96,2.35,1
594.75,69.94,9,4.07,1
396.06,88.63,4.27,4.07,1
416.88,69.13,15.18,2.01,1
467.06,71.5,20.75,4.06,1
619,65.5,17.69,3.27,1
672.63,91.63,1.61,1.88,1
445.81,130.56,32.18,1.99,1
470.69,76.19,2.94,2.04,1
429.31,95.88,25.07,2.57,1
421.81,191,55.13,2.23,1
524.69,81.56,16.87,4.11,1
578.31,211.38,48.69,1.95,1
566.75,71.44,16.7,2,1
390.31,149.31,15.08,2.57,1
851.19,148.75,43.22,3.77,1
614.5,66.19,13.23,4.1,1
605.06,75.5,14.65,2.34,1
628.81,74.25,21.03,2.09,1
382.69,100.69,29.47,4.1,1
431.44,113.19,3,2.12,1
588.38,68.56,33.05,3.31,1
804.69,114.19,31.16,2.85,1
554.06,68.56,19.04,3.28,1
610.5,121.5,46.64,4.11,1
378.81,191,52.39,2.16,1
566.31,127.19,1.79,3.81,1
572.25,96.25,9.49,2.08,1
485.31,106.63,16.67,2.92,1
626.06,105.56,29.84,3.15,1
701.38,89.63,2.74,2.37,1
855.19,84.25,12.98,2.64,1
497.38,101.25,31.48,2.09,1
433.13,125.38,8.63,3.01,1
574.94,134.25,1.47,2.68,1
394.44,121.5,54.28,3.71,1
346.69,117.38,29.57,2.46,1
395.44,148.75,17.3,2.09,1
435.94,191,70.99,2.57,1
351.63,81.69,17.16,4.06,1
387,79.5,12.3,2.25,1
434.69,66.19,13.23,2.29,1
432.69,101.25,41.77,2.51,1
427.44,101.25,31.48,2.63,1
483.69,113.19,3,4.05,1
440.31,134.25,1.47,4.05,1
567.81,71.94,20.54,2.63,1
591.13,84.25,12.98,2.49,1
490.31,71.44,16.7,2.08,1
1007.44,91.63,1.61,3.45,1
389.63,100.69,29.47,2.51,1
396.75,79.94,6.36,2.43,1
412.06,95.88,25.07,2.44,1
514.69,125.38,8.63,3.88,1
572.56,134.38,37.05,2.48,1
603.06,68.44,22.07,2.22,1
478.81,65.5,17.69,2.05,1
727.63,68.56,33.05,2.29,1
420.19,128.81,53.05,1.46,1
455.94,76.19,2.94,2.32,1
365.63,106.63,16.67,1.47,1
416.06,96.25,9.49,1.81,1
384.81,74.25,21.03,1.92,1
557,68.56,19.04,2.22,1
375.25,89.63,2.74,2.25,1
373.5,171.56,28.38,2.25,1
410.19,105.56,29.84,1.83,1
414.69,75.5,14.65,3.08,1
433.94,127.25,18.59,2.2,1
476.88,114.19,31.16,2.35,1
487.94,151.94,78.58,1.39,1
650.63,149.31,15.08,1.38,1
369.56,69.13,15.18,1.62,1
688.38,71.38,21.1,1.67,1
306.25,87,40.59,1.41,1
402.13,81.56,16.87,1.89,1
626.63,181.75,41.83,1.78,1
427.31,78.69,1.01,4.1,1
418.38,161.69,23.52,1.43,1
541.06,127.19,1.79,1.74,1
576.75,115.69,8.66,2.48,1
591.38,121.25,51.49,1.84,1
599.38,81.69,17.16,1.53,1
602.94,191,0.28,1.88,1
438.13,94.25,26.96,1.48,1
468.75,148.75,17.3,1.85,1
503.25,86.25,0.11,1.87,1
542.25,71.5,20.75,4.1,1
389.69,211.38,48.69,2.29,1
350.81,64.56,1.07,3.32,1
329.19,117.38,29.57,3.54,1
327.69,88.63,4.27,4.1,1
377.19,74.5,4.75,2.06,1
331.63,69.69,7.15,2.9,1
305.44,130.56,32.18,3.25,1
308,122.13,2.61,3.25,1
469.44,86.56,32.88,4.09,1
281.19,79.25,15.61,2.87,1
303.19,121.5,46.64,2.7,1
431.38,69.94,9,2.86,1
260.56,96.38,29.57,4.1,1
339.25,82.25,4.86,4.1,1
484.31,42.94,2.48,2.52,1
432.38,44.31,1.88,3.27,1
330.69,45.31,4.45,2.73,1
276.13,40.81,3.86,4.05,1
327.56,51.06,2.1,2.29,1
320.25,52.13,1.51,3.82,1
273.38,42.88,0.57,2.87,1
378.19,59.88,3.92,4.09,1
387.5,32.5,1.8,2.39,1
426.75,45.75,3.23,3.75,1
458.69,49.75,15.95,4.09,1
340.25,59.81,2.49,3.79,1
551.56,34.31,1.77,4.09,1
370.13,51.13,8.31,2.72,1
473.06,29.69,6.3,4.06,1
387.25,25.44,4.99,3.29,1
351.81,25.88,3.07,4.09,1
362.69,20.88,0.06,4.09,1
485.5,47.06,6.57,3.78,1
545.75,39.31,9.38,4.05,1
563.81,26.81,2.4,3.88,1
566.06,50.25,9.62,2.27,1
385.38,26.75,4.74,2.47,1
407.75,28.44,2.09,1.71,1
302.75,61,7.18,1.25,1
313.13,27.38,4.37,1.33,1
409.81,39.81,22.76,1.26,1
380.63,32.81,2.6,1.33,1
362,29.06,7.97,1.6,1
424.69,31.5,8.75,1.55,1
315.75,40.56,8.76,1.41,1
367.63,76.75,6.88,1.62,1
204.81,41.38,9.69,1.43,1
387.75,41.69,10.69,1.3,1
418.94,28.69,2.58,1.29,1
250.25,30.56,7.82,1.94,1
371.44,45.38,1.56,1.47,1
327.63,31.19,8.79,1.32,1
483.81,32.38,7.61,1.4,1
330.06,39.44,10.2,1.97,1
400.25,97.75,15.37,1.4,1
272.81,29.25,10.24,1.67,1
475.69,60.19,1.63,1.27,1
408.13,54.75,6.84,1.26,1
347,41.31,12.53,1.34,1
430.69,58.75,13.41,3.28,1
298.38,42.06,0.71,1.3,1
316.56,25.44,0.78,2.76,1
311.38,39.06,12.15,3.74,1
260.81,39.31,3.12,1.82,1
263.81,75.69,3.87,2.27,1
333.06,32,11.31,2.46,1
401.06,35.75,10.54,1.88,1
366.38,61.31,11.8,3.08,1
338.88,40.13,14.58,2.05,1
155.13,41.19,5.94,3.68,1
376.44,31.94,7.62,3.42,1
403.25,28.19,7.52,2.3,1
234.88,29.44,11.44,3.35,1
292.75,23.88,3.65,3.28,1
228.38,36,6.63,2.74,1
234.69,72.25,5.04,3.91,1
161.81,36.69,5.41,2.79,1
236.5,41.19,10.99,4.11,1
222.06,62.69,8.41,3.35,1
266.44,28.31,11.56,3.98,1
389.06,29.13,10.02,3.89,1
187.31,52.88,10.57,3.89,1
224.31,66.06,11.25,3.89,1
265.69,43.5,3.6,4.11,1
144.13,43.63,7.6,3.01,1
477,35.13,4.73,2.25,1
373.13,65.06,0.08,3.56,1
346.19,35.63,7.27,4.11,1
325.13,78.63,10.85,4.08,1
196.69,25.06,3.34,2.65,1
276.5,31.13,4.56,4.08,1
250.06,29,10.03,3.79,1
471.63,22.06,5.21,3.19,1
196.81,29.81,8.04,3.19,1
273.13,41.63,9.08,2.78,1
422.5,28.94,2.92,2.86,1
449,51.44,6.77,2.53,1
176.81,48.63,4.59,2.95,1
374.81,79.13,2.18,3.98,1
286.38,103.25,3.2,4.11,1
297.06,57.63,7.19,4.11,1
305.31,29.25,10.23,3.81,1
313,33.5,3.79,3.81,1
212.81,31.56,14.36,3.86,1
368.25,26.5,4.71,3.86,1
368.69,39.38,6.71,4.07,1
390.94,30.38,4.75,4.07,1
403.5,61.19,3.31,4.11,1
413.75,65.56,5.83,4.11,1
392.88,29.69,13.06,2.53,1
233.63,81.63,10.3,3.86,1
165.06,28.5,5.63,3.98,1
285.19,68,0.78,2.95,1
230.31,43.75,2.62,3.86,1
242.81,40.25,5.75,4.07,1
222.88,23.63,8.2,4.11,1
222.88,24.94,0.46,4.11,1
129.38,26.38,5.68,4.11,1
210.25,28.38,5,4.04,1
250.81,22.69,7.33,4.11,1
259.56,26.38,3.7,4.11,1
145.88,40.5,2.62,4.11,1
228,22.88,3.64,4.11,1
328,27.38,2.48,4.11,1
434.13,33.25,2.04,4.11,1
306.88,49.38,1.56,4.11,1
